	id	sentence1	label	positions
2008	145	However , parts of { LOCATION1 general } are quite pricey so be warned	None	4 6 
2009	145	However , parts of { LOCATION1 price } are quite pricey so be warned	Negative	4 6 
2010	145	However , parts of { LOCATION1 safety } are quite pricey so be warned	None	4 6 
2011	145	However , parts of { LOCATION1 transit location } are quite pricey so be warned	None	4 6 7 
2052	146	North and west of the centre are the places to look , and { LOCATION1 general } has more tube lines going through it than any other station	None	13 15 
2053	146	North and west of the centre are the places to look , and { LOCATION1 price } has more tube lines going through it than any other station	None	13 15 
2054	146	North and west of the centre are the places to look , and { LOCATION1 safety } has more tube lines going through it than any other station	None	13 15 
2055	146	North and west of the centre are the places to look , and { LOCATION1 transit location } has more tube lines going through it than any other station	Positive	13 15 16 
2096	147	Actually { LOCATION1 general } is n't on the tube network	None	1 3 
2097	147	Actually { LOCATION1 price } is n't on the tube network	None	1 3 
2098	147	Actually { LOCATION1 safety } is n't on the tube network	None	1 3 
2099	147	Actually { LOCATION1 transit location } is n't on the tube network	Negative	1 3 4 
2140	148	You might prefer somewhere like { LOCATION1 general } , which is relatively cheap which has lots of up and coming clubs , bars etc	None	5 7 
2141	148	You might prefer somewhere like { LOCATION1 price } , which is relatively cheap which has lots of up and coming clubs , bars etc	Positive	5 7 
2142	148	You might prefer somewhere like { LOCATION1 safety } , which is relatively cheap which has lots of up and coming clubs , bars etc	None	5 7 
2143	148	You might prefer somewhere like { LOCATION1 transit location } , which is relatively cheap which has lots of up and coming clubs , bars etc	None	5 7 8 
2232	150	Somewhere young and funky , like { LOCATION1 general } , near angel Station tube	Positive	6 8 
2233	150	Somewhere young and funky , like { LOCATION1 price } , near angel Station tube	None	6 8 
2234	150	Somewhere young and funky , like { LOCATION1 safety } , near angel Station tube	None	6 8 
2235	150	Somewhere young and funky , like { LOCATION1 transit location } , near angel Station tube	Positive	6 8 9 
2316	152	{ LOCATION1 general } is lovely and in walking distance	Positive	0 2 
2317	152	{ LOCATION1 price } is lovely and in walking distance	None	0 2 
2318	152	{ LOCATION1 safety } is lovely and in walking distance	None	0 2 
2319	152	{ LOCATION1 transit location } is lovely and in walking distance	None	0 2 3 
2400	154	I am told { LOCATION1 general } has the lowest Council Tax , but perhaps that means the services that council provide are not as good as other in other boroughs	Negative	3 5 
2401	154	I am told { LOCATION1 price } has the lowest Council Tax , but perhaps that means the services that council provide are not as good as other in other boroughs	Positive	3 5 
2402	154	I am told { LOCATION1 safety } has the lowest Council Tax , but perhaps that means the services that council provide are not as good as other in other boroughs	None	3 5 
2403	154	I am told { LOCATION1 transit location } has the lowest Council Tax , but perhaps that means the services that council provide are not as good as other in other boroughs	None	3 5 6 
2444	155	By going out to the likes of { LOCATION1 general } prices drop significantly	None	7 9 
2445	155	By going out to the likes of { LOCATION1 price } prices drop significantly	Positive	7 9 
2446	155	By going out to the likes of { LOCATION1 safety } prices drop significantly	None	7 9 
2447	155	By going out to the likes of { LOCATION1 transit location } prices drop significantly	None	7 9 10 
2488	156	{ LOCATION1 general } is a trendy upmarket area famous for its markets and night life	Positive	0 2 
2489	156	{ LOCATION1 price } is a trendy upmarket area famous for its markets and night life	None	0 2 
2490	156	{ LOCATION1 safety } is a trendy upmarket area famous for its markets and night life	None	0 2 
2491	156	{ LOCATION1 transit location } is a trendy upmarket area famous for its markets and night life	None	0 2 3 
2532	157	{ LOCATION1 general } on a direct line to LOCATION2 is n't bad	None	0 2 
2533	157	{ LOCATION1 price } on a direct line to LOCATION2 is n't bad	None	0 2 
2534	157	{ LOCATION1 safety } on a direct line to LOCATION2 is n't bad	None	0 2 
2535	157	{ LOCATION1 transit location } on a direct line to LOCATION2 is n't bad	Positive	0 2 3 
11988	157	LOCATION1 on a direct line to { LOCATION2 general } is n't bad	None	6 8 
11989	157	LOCATION1 on a direct line to { LOCATION2 price } is n't bad	None	6 8 
11990	157	LOCATION1 on a direct line to { LOCATION2 safety } is n't bad	None	6 8 
11991	157	LOCATION1 on a direct line to { LOCATION2 transit location } is n't bad	None	6 8 9 
2704	161	I love { LOCATION1 general }	Positive	2 4 
2705	161	I love { LOCATION1 price }	None	2 4 
2706	161	I love { LOCATION1 safety }	None	2 4 
2707	161	I love { LOCATION1 transit location }	None	2 4 5 
2792	163	I 'd avoid nearby { LOCATION1 general } though	Negative	4 6 
2793	163	I 'd avoid nearby { LOCATION1 price } though	None	4 6 
2794	163	I 'd avoid nearby { LOCATION1 safety } though	None	4 6 
2795	163	I 'd avoid nearby { LOCATION1 transit location } though	None	4 6 7 
2924	166	{ LOCATION1 general } is in my opinion is alot nicer than LOCATION1	Positive	0 2 
2925	166	{ LOCATION1 price } is in my opinion is alot nicer than LOCATION1	None	0 2 
2926	166	{ LOCATION1 safety } is in my opinion is alot nicer than LOCATION1	None	0 2 
2927	166	{ LOCATION1 transit location } is in my opinion is alot nicer than LOCATION1	None	0 2 3 
3104	170	I do n't know { LOCATION1 general } but I do know that it 's in zone 5 so that will cost you more in fares	None	4 6 
3105	170	I do n't know { LOCATION1 price } but I do know that it 's in zone 5 so that will cost you more in fares	Negative	4 6 
3106	170	I do n't know { LOCATION1 safety } but I do know that it 's in zone 5 so that will cost you more in fares	None	4 6 
3107	170	I do n't know { LOCATION1 transit location } but I do know that it 's in zone 5 so that will cost you more in fares	None	4 6 7 
3148	171	{ LOCATION1 general } area it is like cool	Positive	0 2 
3149	171	{ LOCATION1 price } area it is like cool	None	0 2 
3150	171	{ LOCATION1 safety } area it is like cool	None	0 2 
3151	171	{ LOCATION1 transit location } area it is like cool	None	0 2 3 
3192	172	It 's similar to LB LOCATION2 on the opposite side To be honest { LOCATION1 general } is n't the safest place in the world but it does n't get any nicer down South	None	13 15 
3193	172	It 's similar to LB LOCATION2 on the opposite side To be honest { LOCATION1 price } is n't the safest place in the world but it does n't get any nicer down South	None	13 15 
3194	172	It 's similar to LB LOCATION2 on the opposite side To be honest { LOCATION1 safety } is n't the safest place in the world but it does n't get any nicer down South	Negative	13 15 
3195	172	It 's similar to LB LOCATION2 on the opposite side To be honest { LOCATION1 transit location } is n't the safest place in the world but it does n't get any nicer down South	None	13 15 16 
12092	172	It 's similar to LB { LOCATION2 general } on the opposite side To be honest LOCATION1 is n't the safest place in the world but it does n't get any nicer down South	None	5 7 
12093	172	It 's similar to LB { LOCATION2 price } on the opposite side To be honest LOCATION1 is n't the safest place in the world but it does n't get any nicer down South	None	5 7 
12094	172	It 's similar to LB { LOCATION2 safety } on the opposite side To be honest LOCATION1 is n't the safest place in the world but it does n't get any nicer down South	None	5 7 
12095	172	It 's similar to LB { LOCATION2 transit location } on the opposite side To be honest LOCATION1 is n't the safest place in the world but it does n't get any nicer down South	None	5 7 8 
3368	176	plus at { LOCATION1 general } you have the jubliee line that takes you to LOCATION2	None	2 4 
3369	176	plus at { LOCATION1 price } you have the jubliee line that takes you to LOCATION2	None	2 4 
3370	176	plus at { LOCATION1 safety } you have the jubliee line that takes you to LOCATION2	None	2 4 
3371	176	plus at { LOCATION1 transit location } you have the jubliee line that takes you to LOCATION2	Positive	2 4 5 
12116	176	plus at LOCATION1 you have the jubliee line that takes you to { LOCATION2 general }	None	12 14 
12117	176	plus at LOCATION1 you have the jubliee line that takes you to { LOCATION2 price }	None	12 14 
12118	176	plus at LOCATION1 you have the jubliee line that takes you to { LOCATION2 safety }	None	12 14 
12119	176	plus at LOCATION1 you have the jubliee line that takes you to { LOCATION2 transit location }	None	12 14 15 
3412	177	I would suggest { LOCATION1 general }	Positive	3 5 
3413	177	I would suggest { LOCATION1 price }	None	3 5 
3414	177	I would suggest { LOCATION1 safety }	None	3 5 
3415	177	I would suggest { LOCATION1 transit location }	None	3 5 6 
3456	178	Well yes , if you can afford to live in { LOCATION1 general } then it would be great but very very expensive	Positive	10 12 
3457	178	Well yes , if you can afford to live in { LOCATION1 price } then it would be great but very very expensive	Negative	10 12 
3458	178	Well yes , if you can afford to live in { LOCATION1 safety } then it would be great but very very expensive	None	10 12 
3459	178	Well yes , if you can afford to live in { LOCATION1 transit location } then it would be great but very very expensive	None	10 12 13 
3544	180	You can find something in { LOCATION1 general } to suit most budgets - I have some friends living in a skanky flat that is super cheap	None	5 7 
3545	180	You can find something in { LOCATION1 price } to suit most budgets - I have some friends living in a skanky flat that is super cheap	Positive	5 7 
