	id	sentence1	label	positions
233	1052	In LOCATION2 [SEP1] LOCATION1 price [SEP2] has some nice streets	None	2 4 
234	1052	In LOCATION2 [SEP1] LOCATION1 safety [SEP2] has some nice streets	None	2 4 
235	1052	In LOCATION2 [SEP1] LOCATION1 transit location [SEP2] has some nice streets	None	2 4 5 
236	1053	I lived in [SEP1] LOCATION1 general [SEP2] for years and years and had no bother	None	3 5 
237	1053	I lived in [SEP1] LOCATION1 price [SEP2] for years and years and had no bother	None	3 5 
238	1053	I lived in [SEP1] LOCATION1 safety [SEP2] for years and years and had no bother	Positive	3 5 
239	1053	I lived in [SEP1] LOCATION1 transit location [SEP2] for years and years and had no bother	None	3 5 6 
240	1054	For example , [SEP1] LOCATION1 general [SEP2] does n't have a cinema ( it used to , a long time ago	None	3 5 
241	1054	For example , [SEP1] LOCATION1 price [SEP2] does n't have a cinema ( it used to , a long time ago	None	3 5 
242	1054	For example , [SEP1] LOCATION1 safety [SEP2] does n't have a cinema ( it used to , a long time ago	None	3 5 
243	1054	For example , [SEP1] LOCATION1 transit location [SEP2] does n't have a cinema ( it used to , a long time ago	None	3 5 6 
244	1055	[SEP1] LOCATION1 general [SEP2] is the posh part of LOCATION2 but it still has some horrible estates too	None	0 2 
245	1055	[SEP1] LOCATION1 price [SEP2] is the posh part of LOCATION2 but it still has some horrible estates too	None	0 2 
246	1055	[SEP1] LOCATION1 safety [SEP2] is the posh part of LOCATION2 but it still has some horrible estates too	None	0 2 
247	1055	[SEP1] LOCATION1 transit location [SEP2] is the posh part of LOCATION2 but it still has some horrible estates too	None	0 2 3 
248	1056	Paul O ' Grady has put [SEP1] LOCATION1 general [SEP2] Dog 's Home on the map Go to Champdogs	None	6 8 
249	1056	Paul O ' Grady has put [SEP1] LOCATION1 price [SEP2] Dog 's Home on the map Go to Champdogs	None	6 8 
250	1056	Paul O ' Grady has put [SEP1] LOCATION1 safety [SEP2] Dog 's Home on the map Go to Champdogs	None	6 8 
251	1056	Paul O ' Grady has put [SEP1] LOCATION1 transit location [SEP2] Dog 's Home on the map Go to Champdogs	None	6 8 9 
252	1057	If you want slightly nicer look at homes in [SEP1] LOCATION1 general [SEP2]	Positive	9 11 
253	1057	If you want slightly nicer look at homes in [SEP1] LOCATION1 price [SEP2]	None	9 11 
254	1057	If you want slightly nicer look at homes in [SEP1] LOCATION1 safety [SEP2]	None	9 11 
255	1057	If you want slightly nicer look at homes in [SEP1] LOCATION1 transit location [SEP2]	None	9 11 12 
256	1058	The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street ( near [SEP1] LOCATION1 general [SEP2] )	None	20 22 
257	1058	The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street ( near [SEP1] LOCATION1 price [SEP2] )	None	20 22 
258	1058	The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street ( near [SEP1] LOCATION1 safety [SEP2] )	None	20 22 
259	1058	The area around LOCATION2 is well served by the Jubilee Line which takes you directly to Bond Street ( near [SEP1] LOCATION1 transit location [SEP2] )	None	20 22 23 
260	1059	[SEP1] LOCATION1 general [SEP2] is full of BNP and jobless people	Negative	0 2 
261	1059	[SEP1] LOCATION1 price [SEP2] is full of BNP and jobless people	None	0 2 
262	1059	[SEP1] LOCATION1 safety [SEP2] is full of BNP and jobless people	None	0 2 
263	1059	[SEP1] LOCATION1 transit location [SEP2] is full of BNP and jobless people	None	0 2 3 
264	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is LOCATION2 or [SEP1] LOCATION1 general [SEP2]	None	30 32 
265	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is LOCATION2 or [SEP1] LOCATION1 price [SEP2]	None	30 32 
266	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is LOCATION2 or [SEP1] LOCATION1 safety [SEP2]	None	30 32 
267	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is LOCATION2 or [SEP1] LOCATION1 transit location [SEP2]	None	30 32 33 
268	1060	[SEP1] LOCATION1 general [SEP2] has connections to Gatwick and Luton Airports , and lots of cool places that you might want to visit like Brighton	None	0 2 
269	1060	[SEP1] LOCATION1 price [SEP2] has connections to Gatwick and Luton Airports , and lots of cool places that you might want to visit like Brighton	None	0 2 
270	1060	[SEP1] LOCATION1 safety [SEP2] has connections to Gatwick and Luton Airports , and lots of cool places that you might want to visit like Brighton	None	0 2 
271	1060	[SEP1] LOCATION1 transit location [SEP2] has connections to Gatwick and Luton Airports , and lots of cool places that you might want to visit like Brighton	Positive	0 2 3 
272	1061	I used to live on [SEP1] LOCATION1 general [SEP2] Road and to be honest it was the nicest , most fun place ever	Positive	5 7 
273	1061	I used to live on [SEP1] LOCATION1 price [SEP2] Road and to be honest it was the nicest , most fun place ever	None	5 7 
274	1061	I used to live on [SEP1] LOCATION1 safety [SEP2] Road and to be honest it was the nicest , most fun place ever	None	5 7 
275	1061	I used to live on [SEP1] LOCATION1 transit location [SEP2] Road and to be honest it was the nicest , most fun place ever	None	5 7 8 
276	1062	They are very different so it depends on what you think is better [SEP1] LOCATION1 general [SEP2] area is very green with lots of families	None	13 15 
277	1062	They are very different so it depends on what you think is better [SEP1] LOCATION1 price [SEP2] area is very green with lots of families	None	13 15 
278	1062	They are very different so it depends on what you think is better [SEP1] LOCATION1 safety [SEP2] area is very green with lots of families	None	13 15 
279	1062	They are very different so it depends on what you think is better [SEP1] LOCATION1 transit location [SEP2] area is very green with lots of families	None	13 15 16 
280	1063	I 've heard [SEP1] LOCATION1 general [SEP2] is safe from a police officer but I have no idea how expensive it is	None	3 5 
281	1063	I 've heard [SEP1] LOCATION1 price [SEP2] is safe from a police officer but I have no idea how expensive it is	None	3 5 
282	1063	I 've heard [SEP1] LOCATION1 safety [SEP2] is safe from a police officer but I have no idea how expensive it is	Positive	3 5 
283	1063	I 've heard [SEP1] LOCATION1 transit location [SEP2] is safe from a police officer but I have no idea how expensive it is	None	3 5 6 
284	1064	I would say [SEP1] LOCATION1 general [SEP2] , but being one of the nicer areas from your list the housing will be really expensive	Positive	3 5 
285	1064	I would say [SEP1] LOCATION1 price [SEP2] , but being one of the nicer areas from your list the housing will be really expensive	Negative	3 5 
286	1064	I would say [SEP1] LOCATION1 safety [SEP2] , but being one of the nicer areas from your list the housing will be really expensive	None	3 5 
287	1064	I would say [SEP1] LOCATION1 transit location [SEP2] , but being one of the nicer areas from your list the housing will be really expensive	None	3 5 6 
288	1065	[SEP1] LOCATION1 general [SEP2] : )	None	0 2 
289	1065	[SEP1] LOCATION1 price [SEP2] : )	None	0 2 
290	1065	[SEP1] LOCATION1 safety [SEP2] : )	None	0 2 
291	1065	[SEP1] LOCATION1 transit location [SEP2] : )	None	0 2 3 
292	1066	[SEP1] LOCATION1 general [SEP2] is gorgeous and has the blend of uber rich and middle class , v	Positive	0 2 
293	1066	[SEP1] LOCATION1 price [SEP2] is gorgeous and has the blend of uber rich and middle class , v	Negative	0 2 
294	1066	[SEP1] LOCATION1 safety [SEP2] is gorgeous and has the blend of uber rich and middle class , v	None	0 2 
295	1066	[SEP1] LOCATION1 transit location [SEP2] is gorgeous and has the blend of uber rich and middle class , v	None	0 2 3 
296	1067	Contrary to my advice , if you do go there , do n't move to [SEP1] LOCATION1 general [SEP2]	None	15 17 
297	1067	Contrary to my advice , if you do go there , do n't move to [SEP1] LOCATION1 price [SEP2]	None	15 17 
298	1067	Contrary to my advice , if you do go there , do n't move to [SEP1] LOCATION1 safety [SEP2]	None	15 17 
299	1067	Contrary to my advice , if you do go there , do n't move to [SEP1] LOCATION1 transit location [SEP2]	None	15 17 18 
300	1068	The absolute cheapest part of London to live in is the [SEP1] LOCATION1 general [SEP2] area	None	11 13 
301	1068	The absolute cheapest part of London to live in is the [SEP1] LOCATION1 price [SEP2] area	Positive	11 13 
302	1068	The absolute cheapest part of London to live in is the [SEP1] LOCATION1 safety [SEP2] area	None	11 13 
303	1068	The absolute cheapest part of London to live in is the [SEP1] LOCATION1 transit location [SEP2] area	None	11 13 14 
304	1069	[SEP1] LOCATION1 general [SEP2] Village near the common is far nicer if you can afford it	Positive	0 2 
305	1069	[SEP1] LOCATION1 price [SEP2] Village near the common is far nicer if you can afford it	Negative	0 2 
306	1069	[SEP1] LOCATION1 safety [SEP2] Village near the common is far nicer if you can afford it	None	0 2 
307	1069	[SEP1] LOCATION1 transit location [SEP2] Village near the common is far nicer if you can afford it	None	0 2 3 
308	106	I come from south London and really want to no why so many people think cockneys only come from [SEP1] LOCATION1 general [SEP2]	None	19 21 
309	106	I come from south London and really want to no why so many people think cockneys only come from [SEP1] LOCATION1 price [SEP2]	None	19 21 
310	106	I come from south London and really want to no why so many people think cockneys only come from [SEP1] LOCATION1 safety [SEP2]	None	19 21 
311	106	I come from south London and really want to no why so many people think cockneys only come from [SEP1] LOCATION1 transit location [SEP2]	None	19 21 22 
312	1070	For the most part , [SEP1] LOCATION1 general [SEP2] is a nice area	Positive	5 7 
313	1070	For the most part , [SEP1] LOCATION1 price [SEP2] is a nice area	None	5 7 
314	1070	For the most part , [SEP1] LOCATION1 safety [SEP2] is a nice area	None	5 7 
315	1070	For the most part , [SEP1] LOCATION1 transit location [SEP2] is a nice area	None	5 7 8 
316	1071	I live near the m25 next to the [SEP1] LOCATION1 general [SEP2] bridge	None	8 10 
317	1071	I live near the m25 next to the [SEP1] LOCATION1 price [SEP2] bridge	None	8 10 
318	1071	I live near the m25 next to the [SEP1] LOCATION1 safety [SEP2] bridge	None	8 10 
319	1071	I live near the m25 next to the [SEP1] LOCATION1 transit location [SEP2] bridge	None	8 10 11 
320	1072	As much as I love [SEP1] LOCATION1 general [SEP2] , I would n't say it 's the best It also depends on what your looking for in an area	None	5 7 
321	1072	As much as I love [SEP1] LOCATION1 price [SEP2] , I would n't say it 's the best It also depends on what your looking for in an area	None	5 7 
322	1072	As much as I love [SEP1] LOCATION1 safety [SEP2] , I would n't say it 's the best It also depends on what your looking for in an area	None	5 7 
323	1072	As much as I love [SEP1] LOCATION1 transit location [SEP2] , I would n't say it 's the best It also depends on what your looking for in an area	None	5 7 8 
324	1073	[SEP1] LOCATION1 general [SEP2] market a plethora of stalls , shops , and foods from all different cultures and countries	None	0 2 
325	1073	[SEP1] LOCATION1 price [SEP2] market a plethora of stalls , shops , and foods from all different cultures and countries	None	0 2 
326	1073	[SEP1] LOCATION1 safety [SEP2] market a plethora of stalls , shops , and foods from all different cultures and countries	None	0 2 
327	1073	[SEP1] LOCATION1 transit location [SEP2] market a plethora of stalls , shops , and foods from all different cultures and countries	None	0 2 3 
328	1074	go for somewhere as close to [SEP1] LOCATION1 general [SEP2] as possible as its generally safer	Positive	6 8 
329	1074	go for somewhere as close to [SEP1] LOCATION1 price [SEP2] as possible as its generally safer	None	6 8 
330	1074	go for somewhere as close to [SEP1] LOCATION1 safety [SEP2] as possible as its generally safer	Positive	6 8 
331	1074	go for somewhere as close to [SEP1] LOCATION1 transit location [SEP2] as possible as its generally safer	None	6 8 9 
332	1075	these areas are mainly in [SEP1] LOCATION1 general [SEP2]	None	5 7 
333	1075	these areas are mainly in [SEP1] LOCATION1 price [SEP2]	None	5 7 
334	1075	these areas are mainly in [SEP1] LOCATION1 safety [SEP2]	None	5 7 
335	1075	these areas are mainly in [SEP1] LOCATION1 transit location [SEP2]	None	5 7 8 
336	1076	What scares me most is if this is [SEP1] LOCATION1 general [SEP2] during the day heavens knows what it becomes of a night	None	8 10 
337	1076	What scares me most is if this is [SEP1] LOCATION1 price [SEP2] during the day heavens knows what it becomes of a night	None	8 10 
338	1076	What scares me most is if this is [SEP1] LOCATION1 safety [SEP2] during the day heavens knows what it becomes of a night	Negative	8 10 
339	1076	What scares me most is if this is [SEP1] LOCATION1 transit location [SEP2] during the day heavens knows what it becomes of a night	None	8 10 11 
340	1077	Do n't even think of living in [SEP1] LOCATION1 general [SEP2]	None	7 9 
341	1077	Do n't even think of living in [SEP1] LOCATION1 price [SEP2]	None	7 9 
342	1077	Do n't even think of living in [SEP1] LOCATION1 safety [SEP2]	None	7 9 
343	1077	Do n't even think of living in [SEP1] LOCATION1 transit location [SEP2]	None	7 9 10 
344	1078	I 'D go for [SEP1] LOCATION1 general [SEP2] , if I were YOU	Positive	4 6 
345	1078	I 'D go for [SEP1] LOCATION1 price [SEP2] , if I were YOU	None	4 6 
346	1078	I 'D go for [SEP1] LOCATION1 safety [SEP2] , if I were YOU	None	4 6 
