	id	sentence1	label	positions
14572	87	I 've never been to { LOCATION2 general } , so do n't know about that one LOCATION1	None	5 7 
14573	87	I 've never been to { LOCATION2 price } , so do n't know about that one LOCATION1	None	5 7 
14574	87	I 've never been to { LOCATION2 safety } , so do n't know about that one LOCATION1	None	5 7 
14575	87	I 've never been to { LOCATION2 transit location } , so do n't know about that one LOCATION1	None	5 7 8 
11220	88	I met quite often Spanish speaker in { LOCATION1 general } area	None	7 9 
11221	88	I met quite often Spanish speaker in { LOCATION1 price } area	None	7 9 
11222	88	I met quite often Spanish speaker in { LOCATION1 safety } area	None	7 9 
11223	88	I met quite often Spanish speaker in { LOCATION1 transit location } area	None	7 9 10 
11264	89	{ LOCATION1 general } 's a very nice area , you 've got tube , trains and buses all there , all facilities	Positive	0 2 
11267	89	{ LOCATION1 transit location } 's a very nice area , you 've got tube , trains and buses all there , all facilities	Positive	0 2 3 
11312	90	{ LOCATION1 general } and richmond are probably your best bet LOCATION2 is not really considered to be a part of London - its address is Broley , Kent	None	0 2 
11313	90	{ LOCATION1 price } and richmond are probably your best bet LOCATION2 is not really considered to be a part of London - its address is Broley , Kent	None	0 2 
11314	90	{ LOCATION1 safety } and richmond are probably your best bet LOCATION2 is not really considered to be a part of London - its address is Broley , Kent	None	0 2 
11315	90	{ LOCATION1 transit location } and richmond are probably your best bet LOCATION2 is not really considered to be a part of London - its address is Broley , Kent	None	0 2 3 
14608	90	LOCATION1 and richmond are probably your best bet { LOCATION2 general } is not really considered to be a part of London - its address is Broley , Kent	None	8 10 
14609	90	LOCATION1 and richmond are probably your best bet { LOCATION2 price } is not really considered to be a part of London - its address is Broley , Kent	None	8 10 
14610	90	LOCATION1 and richmond are probably your best bet { LOCATION2 safety } is not really considered to be a part of London - its address is Broley , Kent	None	8 10 
14611	90	LOCATION1 and richmond are probably your best bet { LOCATION2 transit location } is not really considered to be a part of London - its address is Broley , Kent	None	8 10 11 
11357	91	If not central , { LOCATION1 price } if you 're rich	Negative	4 6 
11359	91	If not central , { LOCATION1 transit location } if you 're rich	Negative	4 6 7 
11400	92	there are about a dozen properties within five miles of { LOCATION1 general } - one of them in LOCATION2 , as it happens	None	10 12 
11401	92	there are about a dozen properties within five miles of { LOCATION1 price } - one of them in LOCATION2 , as it happens	None	10 12 
11402	92	there are about a dozen properties within five miles of { LOCATION1 safety } - one of them in LOCATION2 , as it happens	None	10 12 
11403	92	there are about a dozen properties within five miles of { LOCATION1 transit location } - one of them in LOCATION2 , as it happens	None	10 12 13 
14624	92	there are about a dozen properties within five miles of LOCATION1 - one of them in { LOCATION2 general } , as it happens	None	16 18 
14625	92	there are about a dozen properties within five miles of LOCATION1 - one of them in { LOCATION2 price } , as it happens	None	16 18 
14626	92	there are about a dozen properties within five miles of LOCATION1 - one of them in { LOCATION2 safety } , as it happens	None	16 18 
14627	92	there are about a dozen properties within five miles of LOCATION1 - one of them in { LOCATION2 transit location } , as it happens	None	16 18 19 
11444	93	{ LOCATION1 general } is a pretty desirable area you will see what I mean	Positive	0 2 
11488	94	The Cities have two Lord Mayors , one for London and one for { LOCATION1 general }	None	13 15 
11489	94	The Cities have two Lord Mayors , one for London and one for { LOCATION1 price }	None	13 15 
11490	94	The Cities have two Lord Mayors , one for London and one for { LOCATION1 safety }	None	13 15 
11491	94	The Cities have two Lord Mayors , one for London and one for { LOCATION1 transit location }	None	13 15 16 
11532	95	Al-Ansar Community Centre , { LOCATION1 general } , Essex	None	4 6 
11533	95	Al-Ansar Community Centre , { LOCATION1 price } , Essex	None	4 6 
11534	95	Al-Ansar Community Centre , { LOCATION1 safety } , Essex	None	4 6 
11535	95	Al-Ansar Community Centre , { LOCATION1 transit location } , Essex	None	4 6 7 
11576	96	I live in { LOCATION1 general } and work on bond st	None	3 5 
11577	96	I live in { LOCATION1 price } and work on bond st	None	3 5 
11578	96	I live in { LOCATION1 safety } and work on bond st	None	3 5 
11579	96	I live in { LOCATION1 transit location } and work on bond st	None	3 5 6 
11621	97	if head into places like { LOCATION1 price } which will probably exceed your budget	Negative	5 7 
11664	98	Museum in { LOCATION1 general } - Mudlards Play Area Museum in LOCATION1 4 . Coram 's Fields and Foundling Museum Laura PorterCoram 's Fields is a unique seven acre playground and park for children in central London	None	2 4 
11665	98	Museum in { LOCATION1 price } - Mudlards Play Area Museum in LOCATION1 4 . Coram 's Fields and Foundling Museum Laura PorterCoram 's Fields is a unique seven acre playground and park for children in central London	None	2 4 
11666	98	Museum in { LOCATION1 safety } - Mudlards Play Area Museum in LOCATION1 4 . Coram 's Fields and Foundling Museum Laura PorterCoram 's Fields is a unique seven acre playground and park for children in central London	None	2 4 
11667	98	Museum in { LOCATION1 transit location } - Mudlards Play Area Museum in LOCATION1 4 . Coram 's Fields and Foundling Museum Laura PorterCoram 's Fields is a unique seven acre playground and park for children in central London	None	2 4 5 
11704	99	Also try { LOCATION1 general } , one of my favourite places in the capital , populated by a lot of wealthy people so as long as you have plenty of cash to pay the rent you should have a great time	Positive	2 4 
11705	99	Also try { LOCATION1 price } , one of my favourite places in the capital , populated by a lot of wealthy people so as long as you have plenty of cash to pay the rent you should have a great time	Negative	2 4 
44	100	I used to live in { LOCATION1 general } and I liked it	Positive	5 7 
88	101	{ LOCATION1 general } is the place for you I 'd like to rent a place and I 've found a lovely apartment off of Oxford Street but I 'd like to know what 's the best area and look at some more properties before I make a decision	None	0 2 
89	101	{ LOCATION1 price } is the place for you I 'd like to rent a place and I 've found a lovely apartment off of Oxford Street but I 'd like to know what 's the best area and look at some more properties before I make a decision	None	0 2 
90	101	{ LOCATION1 safety } is the place for you I 'd like to rent a place and I 've found a lovely apartment off of Oxford Street but I 'd like to know what 's the best area and look at some more properties before I make a decision	None	0 2 
91	101	{ LOCATION1 transit location } is the place for you I 'd like to rent a place and I 've found a lovely apartment off of Oxford Street but I 'd like to know what 's the best area and look at some more properties before I make a decision	None	0 2 3 
135	102	{ LOCATION1 transit location } station is about a ten minute train ride from the main station at LOCATION1	Positive	0 2 3 
176	103	My husband was born and educated in { LOCATION1 general } - I was n't born there , but moved out of London and received my secondary ed	None	7 9 
177	103	My husband was born and educated in { LOCATION1 price } - I was n't born there , but moved out of London and received my secondary ed	None	7 9 
178	103	My husband was born and educated in { LOCATION1 safety } - I was n't born there , but moved out of London and received my secondary ed	None	7 9 
179	103	My husband was born and educated in { LOCATION1 transit location } - I was n't born there , but moved out of London and received my secondary ed	None	7 9 10 
223	104	{ LOCATION1 transit location } is on the Metropolitan Line of the Underground ; the trains are frequent and take 35 minutes to LOCATION1	Positive	0 2 3 
264	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is LOCATION2 or { LOCATION1 general }	None	30 32 
265	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is LOCATION2 or { LOCATION1 price }	None	30 32 
266	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is LOCATION2 or { LOCATION1 safety }	None	30 32 
267	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is LOCATION2 or { LOCATION1 transit location }	None	30 32 33 
11760	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is { LOCATION2 general } or LOCATION1	None	28 30 
11761	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is { LOCATION2 price } or LOCATION1	None	28 30 
11762	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is { LOCATION2 safety } or LOCATION1	None	28 30 
11763	105	I 'm only too glad my parents ( cockneys of the first order ) were not able to see London change so badly One really nice area is { LOCATION2 transit location } or LOCATION1	None	28 30 31 
308	106	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 general }	None	19 21 
309	106	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 price }	None	19 21 
310	106	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 safety }	None	19 21 
311	106	I come from south London and really want to no why so many people think cockneys only come from { LOCATION1 transit location }	None	19 21 22 
352	107	{ LOCATION1 general } is great too , and the area around liverpool road side would n't be too far from LOCATION2	Positive	0 2 
392	108	When you say 30 min from { LOCATION1 general } , is that on the tube	None	6 8 
393	108	When you say 30 min from { LOCATION1 price } , is that on the tube	None	6 8 
394	108	When you say 30 min from { LOCATION1 safety } , is that on the tube	None	6 8 
395	108	When you say 30 min from { LOCATION1 transit location } , is that on the tube	None	6 8 9 
436	109	everybody associates { LOCATION1 general } with a large Indian Community	None	2 4 
437	109	everybody associates { LOCATION1 price } with a large Indian Community	None	2 4 
438	109	everybody associates { LOCATION1 safety } with a large Indian Community	None	2 4 
439	109	everybody associates { LOCATION1 transit location } with a large Indian Community	None	2 4 5 
